Name,BIOCARTA_CC,FAO,G2M,GLYC,KEGG_CC,NefAC,NefMES,NefNPC,NefOPC,OXPHOS,VerCL,VerMES,VerNL,VerPN,WP_CC
NCH421k_RNA_1,0.6657087242892508,0.4024971598511435,0.6818636186955093,0.43835651702305883,0.5906483637273948,0.5468405006333736,0.49714061837344475,0.39091616995161554,0.4346132260506121,0.8144533534803944,0.322250128586839,-0.07247856265387734,0.19412796986410202,0.3317180240049576,0.5951931476628739
NCH421k_RNA_1.1,0.6657087242892508,0.4024971598511435,0.6818636186955093,0.43835651702305883,0.5906483637273948,0.5468405006333736,0.49714061837344475,0.39091616995161554,0.4346132260506121,0.8144533534803944,0.322250128586839,-0.07247856265387734,0.19412796986410202,0.3317180240049576,0.5951931476628739
NCH421k_RNA_2,0.6609362515222251,0.4074752733079518,0.6827712568629044,0.44095526025163895,0.5921473375893976,0.5608442365507733,0.49880679911009107,0.3949203266837461,0.43190600188409894,0.809619038130442,0.3218293905614685,-0.07450974543873679,0.1942056172156167,0.3293963455227965,0.5969142871115548
NCH421k_RNA_2.1,0.6609362515222251,0.4074752733079518,0.6827712568629044,0.44095526025163895,0.5921473375893976,0.5608442365507733,0.49880679911009107,0.3949203266837461,0.43190600188409894,0.809619038130442,0.3218293905614685,-0.07450974543873679,0.1942056172156167,0.3293963455227965,0.5969142871115548
NCH421k_RNA_DMOG_1,0.5594568035029428,0.37078558291870833,0.5629090253005483,0.4802871206007136,0.5010505637619412,0.5103676631950181,0.6695558293136961,0.3447433032950717,0.28836896265045037,0.7582295475329894,0.3435763028257178,-0.02600061484328941,0.14044506016205746,0.2687068666967719,0.5061389751007781
NCH421k_RNA_DMOG_2,0.555030224563329,0.3766398223585019,0.5621000380929334,0.47590042825429374,0.5007091025469236,0.5130661847411445,0.6738770412251158,0.3412545322173303,0.29456564701294796,0.764975435259573,0.33832591535768153,-0.031969918244017334,0.14513163639977236,0.26851021378775763,0.5059231714008681
NCH421k_diff_RNA_1,0.5909536780242115,0.3668396881604983,0.563304637444552,0.438151388687128,0.5113434963540846,0.6396343167688516,0.6816571920339156,0.3794418253010188,0.40603385697657773,0.7327083029539525,0.3764733158547862,0.09789532437499675,0.14532722077481577,0.24460965499536472,0.5188106288873505
NCH421k_diff_RNA_2,0.6037134133617735,0.3691850665594185,0.570469897412434,0.44423345940560455,0.5154923286962252,0.6360383302417336,0.6851152731809491,0.38274645652758876,0.40428254172701855,0.7368185726088393,0.3682679365732685,0.09558205043671957,0.1562339677802615,0.2452320478427538,0.5223893383762392
NCH644_KDM4C_sh1_RNA,0.6594316143923575,0.4588413873314837,0.7399177700079717,0.40609961564459707,0.6575429475254674,0.3833816683378546,0.38245576861183744,0.3957375015192076,0.5886146308166504,0.8444324468307111,0.19217067559060275,-0.1284092992604359,0.1815444768960366,0.37247033018143527,0.6591474405219637
NCH644_KDM4C_sh1_dox_RNA,0.6898802321574419,0.4650157989545726,0.7241974032020866,0.41996874762907316,0.6577868898037547,0.3871983160212147,0.4116170048384916,0.3992642155240981,0.5928600986281235,0.8546885658780281,0.19307821924077728,-0.10613849816767512,0.2080162840443075,0.3614318631606547,0.659214059828375
NCH644_KDM4C_sh4_RNA,0.6616554428812299,0.4616776097152974,0.7417578753811874,0.4077615503538986,0.6613327650557327,0.3693995799785559,0.3824119804255366,0.39355743731747855,0.5888951642336343,0.8527101954702041,0.17803214333326986,-0.12752116870195102,0.19201269953098274,0.3736567373644861,0.6626437966271036
NCH644_KDM4C_sh4_dox_RNA,0.6856420846863841,0.464052373924123,0.7172800158654749,0.4219946169585257,0.6511886233865265,0.4004724596671727,0.40128807671434535,0.4061360858326832,0.5991949970558665,0.8516072959714454,0.20082273663781894,-0.10440684208925302,0.19447549892542254,0.36391940901642655,0.6530905735313052
NCH644_KDM7A_sh1_RNA,0.6654244181484408,0.4481975592641134,0.7371966598815837,0.4056957421693074,0.6566381737391302,0.3509748607801056,0.37499560318300057,0.39936415429117034,0.6058440347823342,0.8433239635970065,0.2025547663740368,-0.13784623612735253,0.16394142818682372,0.38135251803624187,0.6585994674377127
NCH644_KDM7A_sh1_dox_RNA,0.6760428881655621,0.4319769030201439,0.7369585978390705,0.39409873085898767,0.6559876807914609,0.4180475868294789,0.407236335841619,0.4033394852945112,0.5691427528263332,0.8202432087644416,0.23495829644083574,-0.11843620319358407,0.16483510994718079,0.3712742019755678,0.658499340789556
NCH644_KDM7A_sh2_RNA,0.662319176367653,0.45470867692709727,0.7430417091727957,0.4094313233738297,0.6591300253668093,0.3742312643230094,0.36494148597455606,0.3933339470271891,0.6073291352948632,0.8437390613004903,0.1913790661032408,-0.14531143412197187,0.17385901846412524,0.3739859925347153,0.6609793215627083
NCH644_KDM7A_sh2_dox_RNA,0.6418746497959752,0.4466195676317552,0.733000101430972,0.4009988341657397,0.6517407807291784,0.38682297653977643,0.3603779329206019,0.37880644206178243,0.6612240217473342,0.8368129853645443,0.20223360211271482,-0.14010357120665481,0.17901488769522542,0.38699414271390875,0.6547774753393966
